epoch,total_loss,pde_loss,energy_loss,boundary_loss,validation_loss
3002,4.7352639645e-03,6.3052635640e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3003,3.4846924679e-03,4.6369718698e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3004,3.4435296868e-03,4.5791511734e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3005,2.9347014642e-03,3.8999264439e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3006,2.8039847733e-03,3.7237427197e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3007,2.6740418155e-03,3.5488196649e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3008,2.8974732178e-03,3.8427937776e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3009,4.2658074090e-03,5.6538072104e-02,0.0000000000e+00,0.0000000000e+00,4.0575750172e-03
3010,2.5961913516e-03,3.4386560942e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3011,2.3754960489e-03,3.1442628242e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3012,2.4765764147e-03,3.2758871714e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3013,7.3166751511e-03,9.6717227871e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3014,2.2481419417e-03,2.9697975765e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3015,2.4902891562e-03,3.2875028749e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3016,7.4975395149e-03,9.8911903488e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3017,1.3622762041e-03,1.7960093295e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3018,2.1255252610e-03,2.8004221153e-02,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3019,7.1866819409e-04,9.4623640180e-03,0.0000000000e+00,0.0000000000e+00,3.1292508356e-03
3020,1.8346340399e-03,2.4139866310e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3021,2.5856492632e-03,3.3999255082e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3022,9.0847985547e-04,1.1937947168e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3023,1.1809073785e-03,1.5507612377e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3024,1.3894638401e-03,1.8234392007e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3025,1.5528509620e-03,2.0365212113e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3026,1.1563514328e-03,1.5155292271e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3027,2.5092204970e-03,3.2864633792e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3028,7.9401048291e-04,1.0392783753e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3029,1.0707728440e-03,1.4006153215e-02,0.0000000000e+00,0.0000000000e+00,2.5643964764e-03
3030,1.5785777764e-03,2.0634956813e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3031,2.1842603080e-03,2.8533708149e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3032,2.5751323728e-03,3.3617839993e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3033,1.7544043942e-03,2.2888459576e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3034,1.9504022892e-03,2.5428916328e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3035,2.7869884753e-03,3.6312471454e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3036,2.6092316343e-03,3.3974293619e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3037,3.6170988619e-03,4.7066892808e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3038,2.8254646491e-03,3.6741980352e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3039,3.6983107376e-03,4.8061110079e-02,0.0000000000e+00,0.0000000000e+00,1.9313534722e-03
3040,2.5970702320e-03,3.3728109052e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3041,3.3022209221e-03,4.2858059828e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3042,3.5073435261e-03,4.5490734900e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3043,6.2941734076e-03,8.1583399946e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3044,4.8139818939e-03,6.2357138842e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3045,2.9251919317e-03,3.7866477544e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3046,3.3632373504e-03,4.3508794780e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3047,3.9004011515e-03,5.0425241701e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3048,2.7436575657e-03,3.5447693119e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3049,3.1117640116e-03,4.0177625294e-02,0.0000000000e+00,0.0000000000e+00,2.5003841147e-03
3050,2.5527127933e-03,3.2938156277e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3051,2.6252816748e-03,3.3852686485e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3052,6.4107120023e-03,8.2612084535e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3053,2.7076518866e-03,3.4869876069e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3054,5.6622923964e-03,7.2873614418e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3055,2.6393287114e-03,3.3946274780e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3056,2.3963822829e-03,3.0801760654e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3057,4.6930778864e-03,6.0283461896e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3058,5.1828432079e-03,6.6531858252e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3059,1.3417214155e-03,1.7212552329e-02,0.0000000000e+00,0.0000000000e+00,2.2591103334e-03
3060,1.5494633193e-03,1.9864870546e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3061,1.5286180241e-03,1.9585069269e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3062,1.8239882029e-03,2.3354471040e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3063,2.4533187252e-03,3.1392365073e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3064,3.0504203791e-02,3.9007847539e-01,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3065,2.5346632272e-03,3.2391791232e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3066,3.2066041371e-03,4.0952708883e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3067,2.4866164529e-03,3.1737217680e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3068,2.9998425539e-03,3.8263214131e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3069,3.6118968779e-03,4.6040649836e-02,0.0000000000e+00,0.0000000000e+00,1.7893334152e-03
3070,2.6569071463e-03,3.3845876964e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3071,2.9765036753e-03,3.7893025825e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3072,3.1294584024e-03,3.9814905574e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3073,3.1242302441e-03,3.9723120630e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3074,2.8499552790e-03,3.6212821802e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3075,3.1491353811e-03,3.9988933752e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3076,1.6610036335e-02,2.1078680518e-01,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3077,3.8522098509e-03,4.8854806460e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3078,3.0656990013e-03,3.8855416390e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3079,3.5614730233e-03,4.5110390211e-02,0.0000000000e+00,0.0000000000e+00,4.3049948290e-03
3080,2.8215418558e-03,3.5715642385e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3081,2.9089966367e-03,3.6799371863e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3082,4.6949015084e-03,5.9353873134e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3083,3.2381699333e-03,4.0911723860e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3084,3.2017853227e-03,4.0426495175e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3085,5.1925865997e-03,6.5521456301e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3086,3.3506418051e-03,4.2252643034e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3087,7.6879106304e-03,9.6885873936e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3088,2.5030501508e-03,3.1524493359e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3089,3.0503015269e-03,3.8392636615e-02,0.0000000000e+00,0.0000000000e+00,4.2757163756e-03
3090,2.5931133057e-01,3.2617707476e+00,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3091,2.0521869500e-03,2.5797392242e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3092,2.5308892988e-03,3.1795023630e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3093,1.8402507570e-03,2.3104165991e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3094,1.7994477142e-03,2.2577714796e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3095,2.0147462008e-03,2.5263221314e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3096,1.3398892841e-03,1.6790556721e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3097,3.0489442397e-03,3.8183315502e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3098,7.4730489968e-04,9.3529825875e-03,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3099,1.0389557854e-03,1.2995041596e-02,0.0000000000e+00,0.0000000000e+00,2.8240135871e-03
3100,3.0072923828e-03,3.7591074904e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3101,2.5082429587e-03,3.1333387053e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3102,9.4590111351e-04,1.1808977618e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3103,9.4208983771e-04,1.1754059155e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3104,9.1504498827e-04,1.1409514351e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3105,1.3974700567e-03,1.7413920257e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3106,2.2772886973e-03,2.8359699684e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3107,1.1325770725e-03,1.4095515634e-02,0.0000000000e+00,1.1726730698e-15,1.2627306860e-03
3108,2.2910839056e-03,2.8496008366e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3109,2.3087303295e-03,2.8697644050e-02,0.0000000000e+00,0.0000000000e+00,1.2627306860e-03
3110,2.4714842051e-03,3.0701602499e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3111,2.9012081404e-03,3.6017405801e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3112,5.4986140248e-03,6.8220874295e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3113,2.8056518140e-03,3.4787922166e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3114,2.4055961043e-03,2.9809058954e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3115,2.6435949171e-03,3.2737948932e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3116,6.8087589403e-03,8.4266642109e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3117,2.8489146505e-03,3.5236965865e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3118,2.4830850286e-03,3.0693199486e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3119,4.7426418852e-03,5.8587177036e-02,0.0000000000e+00,0.0000000000e+00,2.0819853526e-03
3120,2.3702106065e-03,2.9261798287e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3121,2.2851578528e-03,2.8194362608e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3122,2.1661199419e-03,2.6709191501e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3123,2.6289180360e-03,3.2395718619e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3124,2.7377321609e-03,3.3715843223e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3125,2.1473887078e-03,2.6429344590e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3126,3.0530289126e-03,3.7552553229e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3127,3.2665424604e-03,4.0154095739e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3128,2.8001090628e-03,3.4399302987e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3129,2.0813021120e-03,2.5553073113e-02,0.0000000000e+00,0.0000000000e+00,2.3320184555e-03
3130,5.8554047289e-03,7.1845308257e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3131,1.3338981168e-03,1.6356779418e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3132,1.1619542334e-03,1.4239605827e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3133,1.4343004518e-03,1.7566411446e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3134,1.0014006594e-03,1.2257020765e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3135,2.0787976017e-02,2.5428664506e-01,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3136,1.0444847233e-03,1.2768735643e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3137,1.7896813704e-03,2.1865335293e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3138,5.8298312779e-02,7.1182164984e-01,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3139,2.0381602999e-03,2.4870727522e-02,0.0000000000e+00,0.0000000000e+00,2.2051548585e-03
3140,1.8397229386e-03,2.2435599628e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3141,2.7028487076e-03,3.2941415906e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3142,1.8573170572e-03,2.2622573189e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3143,2.6484162325e-03,3.2238719674e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3144,3.1712860282e-03,3.8580043241e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3145,2.2985289971e-03,2.7945584307e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3146,2.5581292310e-03,3.1082916384e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3147,2.9155607016e-03,3.5404429461e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3148,2.2162401954e-03,2.6896064170e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3149,2.3830037915e-03,2.8902352322e-02,0.0000000000e+00,0.0000000000e+00,1.8193810247e-03
3150,1.0928882186e-02,1.3247103027e-01,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3151,2.0859277132e-03,2.5268606686e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3152,1.6039527643e-03,1.9418274984e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3153,1.3330166358e-03,1.6128420287e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3154,2.4813618651e-02,3.0004314939e-01,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3155,1.0387136460e-03,1.2552405397e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3156,2.8712698884e-03,3.4677102541e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3157,1.6169067090e-03,1.9516034362e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3158,1.6887090336e-03,2.0370393603e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3159,3.7208604674e-03,4.4856575939e-02,0.0000000000e+00,0.0000000000e+00,1.8792358460e-03
3160,3.3150458313e-03,3.9940230859e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3161,2.3292571691e-03,2.8046387558e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3162,2.2197584806e-03,2.6711841424e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3163,2.3666231107e-03,2.8462036823e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3164,2.0317822440e-03,2.4420410705e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3165,2.1972038474e-03,2.6392786143e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3166,2.0322817997e-03,2.4397091630e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3167,3.8593531400e-03,4.6302884507e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3168,2.7048911239e-03,3.2432682502e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3169,1.9506227495e-03,2.3374701695e-02,0.0000000000e+00,0.0000000000e+00,2.6503710542e-03
3170,3.2574603816e-03,3.9011423786e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3171,1.4780625648e-03,1.7690719571e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3172,2.9565603501e-03,3.5365484034e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3173,1.1986513629e-03,1.4329336273e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3174,1.1148740667e-03,1.3319854857e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3175,1.3899149139e-03,1.6595966027e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3176,1.7906398211e-03,2.1367974579e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3177,2.1900298676e-02,2.6118372427e-01,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3178,3.3675552267e-03,4.0137646720e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3179,1.8078361374e-03,2.1534634444e-02,0.0000000000e+00,0.0000000000e+00,2.2142187227e-03
3180,2.6724983890e-03,3.1815394138e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3181,3.6308446019e-03,4.3198541738e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3182,2.4762459166e-03,2.9444007513e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3183,3.9712040735e-03,4.7191874590e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3184,6.0349588024e-03,7.1673953906e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3185,3.8566631229e-03,4.5776326830e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3186,1.7641724024e-03,2.0927270874e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3187,3.5680124269e-03,4.2300004978e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3188,2.9438664450e-03,3.4879865746e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3189,3.4812838359e-03,4.1222936784e-02,0.0000000000e+00,0.0000000000e+00,2.0915325731e-03
3190,1.7433383334e-03,2.0631182473e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3191,1.7185160848e-03,2.0325401798e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3192,3.3255699215e-03,3.9309260280e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3193,9.2033386733e-04,1.0872204012e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3194,1.5402085920e-03,1.8184245409e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3195,1.2002942175e-03,1.4162736014e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3196,2.3351963184e-03,2.7537638787e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3197,2.0680210070e-03,2.4372622060e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3198,2.8813023325e-03,3.3937535093e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3199,2.6357182396e-03,3.1026640596e-02,0.0000000000e+00,0.0000000000e+00,1.9580747467e-03
3200,2.0551584648e-03,2.4178287946e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3201,2.0453956978e-03,2.4049285489e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3202,3.6599265983e-03,4.3007279746e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3203,1.7766743415e-03,2.0865189688e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3204,1.8008023190e-03,2.1136136570e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3205,1.1816415832e-03,1.3860871550e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3206,1.9863328859e-03,2.3286389808e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3207,1.4501780634e-03,1.6990922857e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3208,1.2115268062e-03,1.4186469217e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3209,1.4796062718e-03,1.7315429170e-02,0.0000000000e+00,0.0000000000e+00,2.5740228593e-03
3210,1.2899540821e-03,1.5087153219e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3211,2.0545809709e-03,2.4016096101e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3212,7.9667447280e-04,9.3069269011e-03,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3213,1.5622256186e-03,1.8239610285e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3214,3.9781618151e-03,4.6419535453e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3215,1.6494603998e-03,1.9235652949e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3216,7.3534180623e-04,8.5704009204e-03,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3217,5.4700979349e-03,6.3716802280e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3218,6.2585797049e-03,7.2858763083e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3219,1.1159604128e-03,1.2983807828e-02,0.0000000000e+00,0.0000000000e+00,1.5948502114e-03
3220,4.0001785067e-03,4.6513614866e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3221,1.8872131125e-03,2.1931545809e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3222,1.6211339210e-03,1.8828464982e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3223,1.8533568706e-03,2.1513097454e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3224,1.7494175540e-03,2.0294828651e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3225,1.8977866636e-03,2.2003281862e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3226,3.2716450023e-03,3.7910067166e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3227,3.1284712314e-03,3.6230055615e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3228,2.0717790464e-03,2.3978878744e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3229,2.1908690258e-03,2.5342566582e-02,0.0000000000e+00,0.0000000000e+00,4.0041818283e-03
3230,1.7916840440e-03,2.0713071184e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3231,1.5568618201e-03,1.7987970884e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3232,1.7367422871e-03,2.0054722981e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3233,1.4072447814e-03,1.6240532355e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3234,3.2343574449e-03,3.7305090576e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3235,9.7405107551e-04,1.1228233343e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3236,1.5348964875e-03,1.7683106009e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3237,1.1787147870e-03,1.3571820067e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3238,1.1915700814e-03,1.3711942981e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3239,1.2050139924e-03,1.3858674327e-02,0.0000000000e+00,0.0000000000e+00,2.6790548582e-03
3240,1.2048032444e-03,1.3848287209e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3241,1.3509619456e-03,1.5519349991e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3242,1.3095951324e-03,1.5035507269e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3243,2.1465954690e-03,2.4630997796e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3244,1.3659828753e-03,1.5664911984e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3245,4.1925169386e-03,4.8051680438e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3246,1.9410254853e-03,2.2233927467e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3247,1.9759831079e-03,2.2621401586e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3248,2.0017368860e-03,2.2903125423e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3249,1.5524298077e-03,1.7752166061e-02,0.0000000000e+00,0.0000000000e+00,1.6616256908e-03
3250,1.8182279432e-03,2.0779709332e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3251,2.4977269696e-03,2.8529095774e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3252,2.5215650260e-03,2.8784935518e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3253,1.8415229678e-03,2.1009920786e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3254,1.3424946174e-03,1.5307778027e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3255,1.1932015499e-03,1.3597713318e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3256,1.0632300441e-03,1.2109659224e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3257,4.5754297076e-03,5.2082199914e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3258,1.6271625389e-03,1.8511485076e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3259,1.6216773941e-03,1.8438594726e-02,0.0000000000e+00,0.0000000000e+00,1.9118848722e-03
3260,3.4819036187e-03,3.9567013737e-02,0.0000000000e+00,0.0000000000e+00,2.6623215526e-03
3261,2.0394667145e-03,2.3162554950e-02,0.0000000000e+00,0.0000000000e+00,2.6623215526e-03
3262,2.4105538447e-03,2.7361514357e-02,0.0000000000e+00,0.0000000000e+00,2.6623215526e-03
3263,2.2394211171e-03,2.5404617190e-02,0.0000000000e+00,0.0000000000e+00,2.6623215526e-03
3264,2.6782709666e-03,3.0365828269e-02,0.0000000000e+00,0.0000000000e+00,2.6623215526e-03
