point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,1.3736264408e-01,4.0109890699e-01,9.5911598206e-01,nan,nan,5.3434044123e-02,2.8551970609e-03,5.7153305970e-03,6.8658846617e-01,6.8658846617e-01,6.4291298622e-03
interior,,1.4285714924e-01,4.0109890699e-01,9.5525670052e-01,nan,nan,5.4013486952e-02,2.9174566735e-03,6.1428602785e-03,7.1932119131e-01,7.1932119131e-01,6.8722244469e-03
interior,,1.4835165441e-01,4.0109890699e-01,9.5121854544e-01,nan,nan,6.8019956350e-02,4.6267146245e-03,6.5955026075e-03,7.5315845013e-01,7.5315845013e-01,7.7521812636e-03
interior,,1.5384615958e-01,4.0109890699e-01,9.4701296091e-01,nan,nan,6.7469820380e-02,4.5521766879e-03,6.9988216273e-03,7.8266209364e-01,7.8266209364e-01,8.1368657993e-03
interior,,1.5934066474e-01,4.0109890699e-01,9.4263303280e-01,nan,nan,6.0947693884e-02,3.7146212999e-03,7.4318172410e-03,8.1371545792e-01,8.1371545792e-01,8.3604725660e-03
interior,,1.6483516991e-01,4.0109890699e-01,9.3808466196e-01,nan,nan,5.2458267659e-02,2.7518698480e-03,7.8611513600e-03,8.4392005205e-01,8.4392005205e-01,8.5491188220e-03
interior,,1.7032967508e-01,4.0109890699e-01,9.3337279558e-01,nan,nan,4.8077967018e-02,2.3114909418e-03,8.2953143865e-03,8.7391513586e-01,8.7391513586e-01,8.8731871219e-03
interior,,1.7582418025e-01,4.0109890699e-01,9.2850327492e-01,nan,nan,5.0176944584e-02,2.5177258067e-03,8.7084937841e-03,9.0198367834e-01,9.0198367834e-01,9.3379252357e-03
interior,,1.8131868541e-01,4.0109890699e-01,9.2347669601e-01,nan,nan,5.0603277981e-02,2.5606916752e-03,9.1358488426e-03,9.3055820465e-01,9.3055820465e-01,9.7760217614e-03
interior,,1.8681319058e-01,4.0109890699e-01,9.1829782724e-01,nan,nan,5.1320262253e-02,2.6337692980e-03,9.5499120653e-03,9.5782864094e-01,9.5782864094e-01,1.0208354390e-02
interior,,1.9230769575e-01,4.0109890699e-01,9.1297215223e-01,nan,nan,4.5049611479e-02,2.0294676069e-03,9.9519407377e-03,9.8393821716e-01,9.8393821716e-01,1.0459307639e-02
interior,,1.9780220091e-01,4.0109890699e-01,9.0750628710e-01,nan,nan,4.6637594700e-02,2.1750652231e-03,1.0351680219e-02,1.0095595121e+00,1.0095595121e+00,1.0895446525e-02
interior,,2.0329670608e-01,4.0109890699e-01,9.0190297365e-01,nan,nan,4.6702995896e-02,2.1811698098e-03,1.0745164938e-02,1.0344665051e+00,1.0344665051e+00,1.1290457391e-02
interior,,2.0879121125e-01,4.0109890699e-01,8.9616465569e-01,nan,nan,4.1092488915e-02,1.6885926016e-03,1.1123037897e-02,1.0581070185e+00,1.0581070185e+00,1.1545186047e-02
interior,,2.1428571641e-01,4.0109890699e-01,8.9030265808e-01,nan,nan,4.1012503207e-02,1.6820253804e-03,1.1483579874e-02,1.0804209709e+00,1.0804209709e+00,1.1904086219e-02
interior,,2.1978022158e-01,4.0109890699e-01,8.8431632519e-01,nan,nan,4.3290786445e-02,1.8740921514e-03,1.1828284711e-02,1.1015428305e+00,1.1015428305e+00,1.2296807748e-02
interior,,2.2527472675e-01,4.0109890699e-01,8.7821018696e-01,nan,nan,3.8790486753e-02,1.5047019115e-03,1.2213245966e-02,1.1248970032e+00,1.1248970032e+00,1.2589421443e-02
interior,,2.3076923192e-01,4.0109890699e-01,8.7198776007e-01,nan,nan,2.5170126930e-02,6.3353526639e-04,1.2519167736e-02,1.1432865858e+00,1.1432865858e+00,1.2677551553e-02
interior,,2.3626373708e-01,4.0109890699e-01,8.6566662788e-01,nan,nan,3.7924356759e-02,1.4382568188e-03,1.2851816602e-02,1.1631184816e+00,1.1631184816e+00,1.3211380807e-02
interior,,2.4175824225e-01,4.0109890699e-01,8.5923904181e-01,nan,nan,3.7690643221e-02,1.4205846237e-03,1.3167804107e-02,1.1818041801e+00,1.1818041801e+00,1.3522950263e-02
interior,,2.4725274742e-01,4.0109890699e-01,8.5270708799e-01,nan,nan,3.5425703973e-02,1.2549804524e-03,1.3482145965e-02,1.2002493143e+00,1.2002493143e+00,1.3795891078e-02
interior,,2.5274726748e-01,4.0109890699e-01,8.4607499838e-01,nan,nan,3.0510582030e-02,9.3089562142e-04,1.3714991510e-02,1.2138231993e+00,1.2138231993e+00,1.3947715415e-02
interior,,2.5824177265e-01,4.0109890699e-01,8.3936882019e-01,nan,nan,3.7607822567e-02,1.4143483713e-03,1.4040384442e-02,1.2326685190e+00,1.2326685190e+00,1.4393971534e-02
interior,,2.6373627782e-01,4.0109890699e-01,8.3256804943e-01,nan,nan,3.2767053694e-02,1.0736797703e-03,1.4300595038e-02,1.2476376295e+00,1.2476376295e+00,1.4569014980e-02
interior,,2.6923078299e-01,4.0109890699e-01,8.2568562031e-01,nan,nan,2.9455903918e-02,8.6765026208e-04,1.4566275291e-02,1.2628314495e+00,1.2628314495e+00,1.4783187857e-02
interior,,2.7472528815e-01,4.0109890699e-01,8.1872504950e-01,nan,nan,3.2507181168e-02,1.0567167774e-03,1.4806858264e-02,1.2765133381e+00,1.2765133381e+00,1.5071037458e-02
interior,,2.8021979332e-01,4.0109890699e-01,8.1169027090e-01,nan,nan,3.0744422227e-02,9.4521947904e-04,1.5039402992e-02,1.2896704674e+00,1.2896704674e+00,1.5275707861e-02
interior,,2.8571429849e-01,4.0109890699e-01,8.0458623171e-01,nan,nan,2.6535235345e-02,7.0411869092e-04,1.5249630436e-02,1.3015089035e+00,1.3015089035e+00,1.5425660109e-02
interior,,2.9120880365e-01,4.0109890699e-01,7.9741847515e-01,nan,nan,4.3158743531e-02,1.8626771634e-03,1.5467023477e-02,1.3136957884e+00,1.3136957884e+00,1.5932692768e-02
interior,,2.9670330882e-01,4.0109890699e-01,7.9017990828e-01,nan,nan,2.9069427401e-02,8.4503163816e-04,1.5684349462e-02,1.3258243799e+00,1.3258243799e+00,1.5895607372e-02
interior,,3.0219781399e-01,4.0109890699e-01,7.8290069103e-01,nan,nan,7.8797347844e-02,6.2090218998e-03,1.5790332109e-02,1.3317196369e+00,1.3317196369e+00,1.7342587584e-02
interior,,3.0769231915e-01,4.0109890699e-01,7.7553486824e-01,nan,nan,1.4881032519e-02,2.2144512332e-04,1.6076661646e-02,1.3475831747e+00,1.3475831747e+00,1.6132022927e-02
interior,,3.1318682432e-01,4.0109890699e-01,7.6812618971e-01,nan,nan,2.0980000496e-02,4.4016042375e-04,1.6233310103e-02,1.3562238216e+00,1.3562238216e+00,1.6343350209e-02
interior,,3.1868132949e-01,4.0109890699e-01,7.6065355539e-01,nan,nan,-3.2640201971e-04,1.0653828042e-07,1.6440581530e-02,1.3676160574e+00,1.3676160574e+00,1.6440608165e-02
interior,,3.2417583466e-01,4.0109890699e-01,7.5314652920e-01,nan,nan,2.3653805256e-03,5.5950249589e-06,1.6485180706e-02,1.3700612783e+00,1.3700612783e+00,1.6486579462e-02
interior,,3.2967033982e-01,4.0109890699e-01,7.4561017752e-01,nan,nan,1.6631180421e-02,2.7659616899e-04,1.6637347639e-02,1.3783885241e+00,1.3783885241e+00,1.6706496681e-02
interior,,3.3516484499e-01,4.0109890699e-01,7.3802459240e-01,nan,nan,1.9572019577e-02,3.8306394708e-04,1.6792898998e-02,1.3868756294e+00,1.3868756294e+00,1.6888664984e-02
interior,,3.4065935016e-01,4.0109890699e-01,7.3039680719e-01,nan,nan,2.0551910624e-02,4.2238103924e-04,1.6919946298e-02,1.3937889338e+00,1.3937889338e+00,1.7025541558e-02
interior,,3.4615385532e-01,4.0109890699e-01,7.2273290157e-01,nan,nan,2.0781528205e-02,4.3187191477e-04,1.7036030069e-02,1.4000914097e+00,1.4000914097e+00,1.7143998048e-02
interior,,3.5164836049e-01,4.0109890699e-01,7.1504652500e-01,nan,nan,1.2772372924e-02,1.6313350352e-04,1.7029508948e-02,1.3997375965e+00,1.3997375965e+00,1.7070292324e-02
interior,,3.5714286566e-01,4.0109890699e-01,7.0732414722e-01,nan,nan,8.2645758986e-02,6.8303216249e-03,1.7406964675e-02,1.4201388359e+00,1.4201388359e+00,1.9114545081e-02
interior,,3.6263737082e-01,4.0109890699e-01,6.9954341650e-01,nan,nan,1.0291083716e-02,1.0590640159e-04,1.7268776894e-02,1.4126863480e+00,1.4126863480e+00,1.7295253494e-02
interior,,3.6813187599e-01,4.0109890699e-01,6.9175529480e-01,nan,nan,4.4812615961e-02,2.0081705879e-03,1.7518687993e-02,1.4261503220e+00,1.4261503220e+00,1.8020730640e-02
interior,,3.7362638116e-01,4.0109890699e-01,6.8391835690e-01,nan,nan,1.9266642630e-02,3.7120352499e-04,1.7624391243e-02,1.4318265915e+00,1.4318265915e+00,1.7717192124e-02
interior,,3.7912088633e-01,4.0109890699e-01,6.7606359720e-01,nan,nan,1.5392006375e-02,2.3691386741e-04,1.7629444599e-02,1.4320975542e+00,1.4320975542e+00,1.7688673066e-02
interior,,3.8461539149e-01,4.0109890699e-01,6.6818952560e-01,nan,nan,8.3122421056e-03,6.9093366619e-05,1.7689144239e-02,1.4352984428e+00,1.4352984428e+00,1.7706417580e-02
interior,,3.9010989666e-01,4.0109890699e-01,6.6030025482e-01,nan,nan,1.2645980343e-02,1.5992081899e-04,1.7758600414e-02,1.4390177727e+00,1.4390177727e+00,1.7798580619e-02
interior,,3.9560440183e-01,4.0109890699e-01,6.5238571167e-01,nan,nan,1.6241798177e-02,2.6379601331e-04,1.7863400280e-02,1.4446216822e+00,1.4446216822e+00,1.7929349284e-02
interior,,4.0109890699e-01,4.0109890699e-01,6.4444941282e-01,nan,nan,1.7862590030e-02,3.1907213270e-04,1.7856013030e-02,1.4442268610e+00,1.4442268610e+00,1.7935781063e-02
interior,,4.0659341216e-01,4.0109890699e-01,6.3650918007e-01,nan,nan,1.8675144762e-02,3.4876103746e-04,1.7935339361e-02,1.4484618902e+00,1.4484618902e+00,1.8022529621e-02
interior,,4.1208791733e-01,4.0109890699e-01,6.2854766846e-01,nan,nan,1.7271660268e-02,2.9831024585e-04,1.7989998683e-02,1.4513767958e+00,1.4513767958e+00,1.8064576245e-02
interior,,4.1758242249e-01,4.0109890699e-01,6.2056934834e-01,nan,nan,1.0049966164e-02,1.0100181680e-04,1.8040122464e-02,1.4540470839e+00,1.4540470839e+00,1.8065372918e-02
interior,,4.2307692766e-01,4.0109890699e-01,6.1257690191e-01,nan,nan,1.0261329822e-02,1.0529488645e-04,1.8090168014e-02,1.4567108154e+00,1.4567108154e+00,1.8116491736e-02
interior,,4.2857143283e-01,4.0109890699e-01,6.0456937551e-01,nan,nan,6.2126200646e-03,3.8596648665e-05,1.8128544092e-02,1.4587520361e+00,1.4587520361e+00,1.8138193254e-02
interior,,4.3406593800e-01,4.0109890699e-01,5.9654998779e-01,nan,nan,9.5564667135e-03,9.1326059191e-05,1.8179213628e-02,1.4614449739e+00,1.4614449739e+00,1.8202045143e-02
interior,,4.3956044316e-01,4.0109890699e-01,5.8852154016e-01,nan,nan,7.0678461343e-03,4.9954447604e-05,1.8186513335e-02,1.4618326426e+00,1.4618326426e+00,1.8199001946e-02
interior,,4.4505494833e-01,4.0109890699e-01,5.8049166203e-01,nan,nan,1.3359811157e-02,1.7848455172e-04,1.8195042387e-02,1.4622855186e+00,1.4622855186e+00,1.8239663525e-02
interior,,4.5054945350e-01,4.0109890699e-01,5.7245093584e-01,nan,nan,6.6143693402e-03,4.3749882025e-05,1.8245004117e-02,1.4649378061e+00,1.4649378061e+00,1.8255941588e-02
interior,,4.5604395866e-01,4.0109890699e-01,5.6440037489e-01,nan,nan,1.9936179742e-03,3.9745127651e-06,1.8262023106e-02,1.4658406973e+00,1.4658406973e+00,1.8263016734e-02
interior,,4.6153846383e-01,4.0109890699e-01,5.5634540319e-01,nan,nan,1.7460309900e-03,3.0486241940e-06,1.8278950825e-02,1.4667385817e+00,1.4667385817e+00,1.8279712981e-02
interior,,4.6703296900e-01,4.0109890699e-01,5.4828417301e-01,nan,nan,3.0308924615e-03,9.1863093985e-06,1.8299484625e-02,1.4678273201e+00,1.4678273201e+00,1.8301781203e-02
interior,,4.7252747416e-01,4.0109890699e-01,5.4021435976e-01,nan,nan,1.9301660359e-06,3.7255407093e-12,1.8323414028e-02,1.4690955877e+00,1.4690955877e+00,1.8323414029e-02
interior,,4.7802197933e-01,4.0109890699e-01,5.3214257956e-01,nan,nan,1.7094929935e-03,2.9223663205e-06,1.8328813836e-02,1.4693816900e+00,1.4693816900e+00,1.8329544428e-02
interior,,4.8351648450e-01,4.0109890699e-01,5.2406758070e-01,nan,nan,9.6246681642e-04,9.2634235216e-07,1.8339147791e-02,1.4699290991e+00,1.4699290991e+00,1.8339379377e-02
interior,,4.8901098967e-01,4.0109890699e-01,5.1599049568e-01,nan,nan,6.6740636248e-04,4.4543125455e-07,1.8342791125e-02,1.4701222181e+00,1.4701222181e+00,1.8342902483e-02
interior,,4.9450549483e-01,4.0109890699e-01,5.0791233778e-01,nan,nan,2.9597667162e-04,8.7602188614e-08,1.8348321319e-02,1.4704151154e+00,1.4704151154e+00,1.8348343219e-02
interior,,5.0000000000e-01,4.0109890699e-01,4.9983286858e-01,nan,nan,3.7388823694e-04,1.3979241942e-07,1.8347702920e-02,1.4703824520e+00,1.4703824520e+00,1.8347737869e-02
interior,,5.0549453497e-01,4.0109890699e-01,4.9175375700e-01,nan,nan,6.0966511955e-04,3.7169155576e-07,1.8349193037e-02,1.4704613686e+00,1.4704613686e+00,1.8349285959e-02
interior,,5.1098901033e-01,4.0109890699e-01,4.8367434740e-01,nan,nan,-1.4012103202e-03,1.9633903321e-06,1.8349125981e-02,1.4704577923e+00,1.4704577923e+00,1.8349616829e-02
interior,,5.1648354530e-01,4.0109890699e-01,4.7559562325e-01,nan,nan,-2.9240183067e-03,8.5498832050e-06,1.8342651427e-02,1.4701149464e+00,1.4701149464e+00,1.8344788898e-02
interior,,5.2197802067e-01,4.0109890699e-01,4.6752017736e-01,nan,nan,-9.2915113783e-04,8.6332181581e-07,1.8329540268e-02,1.4694201946e+00,1.4694201946e+00,1.8329756098e-02
interior,,5.2747255564e-01,4.0109890699e-01,4.5945006609e-01,nan,nan,-1.1432578322e-03,1.3070384739e-06,1.8307399005e-02,1.4682468176e+00,1.4682468176e+00,1.8307725764e-02
interior,,5.3296703100e-01,4.0109890699e-01,4.5138445497e-01,nan,nan,-3.6334323231e-03,1.3201830370e-05,1.8300291151e-02,1.4678701162e+00,1.4678701162e+00,1.8303591608e-02
interior,,5.3846156597e-01,4.0109890699e-01,4.4332233071e-01,nan,nan,-4.6203057282e-03,2.1347224902e-05,1.8283622339e-02,1.4669864178e+00,1.4669864178e+00,1.8288959146e-02
interior,,5.4395604134e-01,4.0109890699e-01,4.3526574969e-01,nan,nan,-4.6621989459e-03,2.1736099370e-05,1.8268272281e-02,1.4661722183e+00,1.4661722183e+00,1.8273706306e-02
interior,,5.4945057631e-01,4.0109890699e-01,4.2721462250e-01,nan,nan,-5.3692744114e-03,2.8829108487e-05,1.8243892118e-02,1.4648787975e+00,1.4648787975e+00,1.8251099395e-02
interior,,5.5494505167e-01,4.0109890699e-01,4.1917061806e-01,nan,nan,-5.0126975402e-03,2.5127135814e-05,1.8224330619e-02,1.4638407230e+00,1.4638407230e+00,1.8230612403e-02
interior,,5.6043958664e-01,4.0109890699e-01,4.1113227606e-01,nan,nan,-5.8078728616e-03,3.3731386793e-05,1.8199350685e-02,1.4625144005e+00,1.4625144005e+00,1.8207783532e-02
interior,,5.6593406200e-01,4.0109890699e-01,4.0310499072e-01,nan,nan,-9.6331294626e-03,9.2797185061e-05,1.8160196021e-02,1.4604343176e+00,1.4604343176e+00,1.8183395317e-02
interior,,5.7142859697e-01,4.0109890699e-01,3.9509034157e-01,nan,nan,-1.2934302911e-02,1.6729619529e-04,1.8114633858e-02,1.4580124617e+00,1.4580124617e+00,1.8156457907e-02
interior,,5.7692307234e-01,4.0109890699e-01,3.8708898425e-01,nan,nan,-6.5471329726e-03,4.2864950956e-05,1.8076207489e-02,1.4559681416e+00,1.4559681416e+00,1.8086923727e-02
interior,,5.8241760731e-01,4.0109890699e-01,3.7909805775e-01,nan,nan,-7.8794118017e-03,6.2085127865e-05,1.8040115014e-02,1.4540466070e+00,1.4540466070e+00,1.8055636296e-02
interior,,5.8791208267e-01,4.0109890699e-01,3.7112003565e-01,nan,nan,-1.0092014447e-02,1.0184875282e-04,1.7992338166e-02,1.4515013695e+00,1.4515013695e+00,1.8017800354e-02
interior,,5.9340661764e-01,4.0109890699e-01,3.6315676570e-01,nan,nan,-1.0644135065e-02,1.1329761037e-04,1.7943715677e-02,1.4489088058e+00,1.4489088058e+00,1.7972040079e-02
interior,,5.9890109301e-01,4.0109890699e-01,3.5520958900e-01,nan,nan,-1.1368467472e-02,1.2924204930e-04,1.7885925248e-02,1.4458245039e+00,1.4458245039e+00,1.7918235761e-02
interior,,6.0439562798e-01,4.0109890699e-01,3.4728035331e-01,nan,nan,-1.0730599985e-02,1.1514577636e-04,1.7825856805e-02,1.4426153898e+00,1.4426153898e+00,1.7854643249e-02
interior,,6.0989010334e-01,4.0109890699e-01,3.3936890960e-01,nan,nan,-1.1422302574e-02,1.3046899403e-04,1.7767816782e-02,1.4395112991e+00,1.4395112991e+00,1.7800434031e-02
interior,,6.1538463831e-01,4.0109890699e-01,3.3147636056e-01,nan,nan,-1.2713732198e-02,1.6163899272e-04,1.7699930817e-02,1.4358763695e+00,1.4358763695e+00,1.7740340565e-02
interior,,6.2087911367e-01,4.0109890699e-01,3.2360610366e-01,nan,nan,-1.4498969540e-02,2.1022011060e-04,1.7620613798e-02,1.4316239357e+00,1.4316239357e+00,1.7673168826e-02
interior,,6.2637364864e-01,4.0109890699e-01,3.1576058269e-01,nan,nan,-1.5589433722e-02,2.4303044484e-04,1.7538970336e-02,1.4272402525e+00,1.4272402525e+00,1.7599727948e-02
interior,,6.3186812401e-01,4.0109890699e-01,3.0793973804e-01,nan,nan,-1.6081081703e-02,2.5860118330e-04,1.7452334985e-02,1.4225815535e+00,1.4225815535e+00,1.7516985281e-02
interior,,6.3736265898e-01,4.0109890699e-01,3.0014559627e-01,nan,nan,-1.6166901216e-02,2.6136869565e-04,1.7360357568e-02,1.4176274538e+00,1.4176274538e+00,1.7425699742e-02
interior,,6.4285713434e-01,4.0109890699e-01,2.9238048196e-01,nan,nan,-1.7430750653e-02,3.0383106787e-04,1.7264345661e-02,1.4124470949e+00,1.4124470949e+00,1.7340303428e-02
interior,,6.4835166931e-01,4.0109890699e-01,2.8464525938e-01,nan,nan,-1.8114037812e-02,3.2811835990e-04,1.7163140699e-02,1.4069768190e+00,1.4069768190e+00,1.7245170289e-02
interior,,6.5384614468e-01,4.0109890699e-01,2.7694353461e-01,nan,nan,-1.7896499485e-02,3.2028468559e-04,1.7041973770e-02,1.4004137516e+00,1.4004137516e+00,1.7122044941e-02
interior,,6.5934067965e-01,4.0109890699e-01,2.6927831769e-01,nan,nan,-1.8656151369e-02,3.4805198084e-04,1.6923425719e-02,1.3939782381e+00,1.3939782381e+00,1.7010438714e-02
interior,,6.6483515501e-01,4.0109890699e-01,2.6164975762e-01,nan,nan,-1.8345154822e-02,3.3654470462e-04,1.6800682992e-02,1.3872998953e+00,1.3872998953e+00,1.6884819168e-02
interior,,6.7032968998e-01,4.0109890699e-01,2.5405833125e-01,nan,nan,-2.1646872163e-02,4.6858706628e-04,1.6671273857e-02,1.3802416325e+00,1.3802416325e+00,1.6788420624e-02
interior,,6.7582416534e-01,4.0109890699e-01,2.4651031196e-01,nan,nan,-2.0745284855e-02,4.3036683928e-04,1.6524510458e-02,1.3722158670e+00,1.3722158670e+00,1.6632102168e-02
interior,,6.8131870031e-01,4.0109890699e-01,2.3900625110e-01,nan,nan,-2.1159244701e-02,4.4771362445e-04,1.6375463456e-02,1.3640420437e+00,1.3640420437e+00,1.6487391862e-02
interior,,6.8681317568e-01,4.0109890699e-01,2.3154859245e-01,nan,nan,-1.9710943103e-02,3.8852126454e-04,1.6226330772e-02,1.3558394909e+00,1.3558394909e+00,1.6323461088e-02
interior,,6.9230771065e-01,4.0109890699e-01,2.2414284945e-01,nan,nan,-3.1178835779e-02,9.7211980028e-04,1.6007138416e-02,1.3437398672e+00,1.3437398672e+00,1.6250168366e-02
interior,,6.9780218601e-01,4.0109890699e-01,2.1679532528e-01,nan,nan,-2.6884337887e-02,7.2276761057e-04,1.5874428675e-02,1.3363883495e+00,1.3363883495e+00,1.6055120577e-02
interior,,7.0329672098e-01,4.0109890699e-01,2.0949746668e-01,nan,nan,-2.4317469448e-02,5.9133931063e-04,1.5670863912e-02,1.3250732422e+00,1.3250732422e+00,1.5818698739e-02
interior,,7.0879119635e-01,4.0109890699e-01,2.0226219296e-01,nan,nan,-1.3603305444e-02,1.8504992477e-04,1.5492309816e-02,1.3151097298e+00,1.3151097298e+00,1.5538572297e-02
interior,,7.1428573132e-01,4.0109890699e-01,1.9509132206e-01,nan,nan,-1.4694035053e-03,2.1591465611e-06,1.5239473432e-02,1.3009381294e+00,1.3009381294e+00,1.5240013219e-02
interior,,7.1978020668e-01,4.0109890699e-01,1.8798696995e-01,nan,nan,-1.4700824395e-02,2.1611423290e-04,1.5039776452e-02,1.2896915674e+00,1.2896915674e+00,1.5093805010e-02
interior,,7.2527474165e-01,4.0109890699e-01,1.8095168471e-01,nan,nan,-1.9915735349e-02,3.9663651842e-04,1.4805617742e-02,1.2764430046e+00,1.2764430046e+00,1.4904776872e-02
interior,,7.3076921701e-01,4.0109890699e-01,1.7398931086e-01,nan,nan,-1.2096464634e-02,1.4632445527e-04,1.4575364068e-02,1.2633495331e+00,1.2633495331e+00,1.4611945182e-02
interior,,7.3626375198e-01,4.0109890699e-01,1.6710214317e-01,nan,nan,-2.0095944405e-02,4.0384699241e-04,1.4314580709e-02,1.2484396696e+00,1.2484396696e+00,1.4415542457e-02
interior,,7.4175822735e-01,4.0109890699e-01,1.6030055285e-01,nan,nan,-3.5640858114e-02,1.2702707900e-03,1.4044943266e-02,1.2329313755e+00,1.2329313755e+00,1.4362510963e-02
interior,,7.4725276232e-01,4.0109890699e-01,1.5358750522e-01,nan,nan,-4.7060146928e-02,2.2146573756e-03,1.3750459999e-02,1.2158843279e+00,1.2158843279e+00,1.4304124343e-02
interior,,7.5274723768e-01,4.0109890699e-01,1.4696827531e-01,nan,nan,-3.0388820916e-02,9.2348043108e-04,1.3460706919e-02,1.1989958286e+00,1.1989958286e+00,1.3691577027e-02
interior,,7.5824177265e-01,4.0109890699e-01,1.4044201374e-01,nan,nan,-3.7167649716e-02,1.3814341510e-03,1.3163275085e-02,1.1815373898e+00,1.1815373898e+00,1.3508633623e-02
interior,,7.6373624802e-01,4.0109890699e-01,1.3401637971e-01,nan,nan,-3.6909077317e-02,1.3622799888e-03,1.2841033749e-02,1.1624783278e+00,1.1624783278e+00,1.3181603746e-02
interior,,7.6923078299e-01,4.0109890699e-01,1.2769283354e-01,nan,nan,-4.4089630246e-02,1.9438954769e-03,1.2535147369e-02,1.1442431211e+00,1.1442431211e+00,1.3021121238e-02
interior,,7.7472525835e-01,4.0109890699e-01,1.2147303671e-01,nan,nan,-3.5835970193e-02,1.2842167635e-03,1.2211596593e-02,1.1247975826e+00,1.1247975826e+00,1.2532650784e-02
interior,,7.8021979332e-01,4.0109890699e-01,1.1535515636e-01,nan,nan,-6.5233409405e-02,4.2553977109e-03,1.1844146065e-02,1.1025099754e+00,1.1025099754e+00,1.2907995493e-02
interior,,7.8571426868e-01,4.0109890699e-01,1.0938394815e-01,nan,nan,-3.0072391033e-02,9.0434867889e-04,1.1473022401e-02,1.0797708035e+00,1.0797708035e+00,1.1699109571e-02
interior,,7.9120880365e-01,4.0109890699e-01,1.0351356119e-01,nan,nan,-3.8631707430e-02,1.4924088027e-03,1.1150185019e-02,1.0597952604e+00,1.0597952604e+00,1.1523287219e-02
interior,,7.9670327902e-01,4.0109890699e-01,9.7759090364e-02,nan,nan,-2.1404488012e-02,4.5815212070e-04,1.0818334296e-02,1.0390650034e+00,1.0390650034e+00,1.0932872327e-02
interior,,8.0219781399e-01,4.0109890699e-01,9.2171497643e-02,nan,nan,-2.5190789253e-02,6.3457584474e-04,1.0273317806e-02,1.0045626163e+00,1.0045626163e+00,1.0431961768e-02
interior,,8.0769228935e-01,4.0109890699e-01,8.6716920137e-02,nan,nan,-4.8999495804e-02,2.4009505287e-03,9.9353445694e-03,9.8286736012e-01,9.8286736012e-01,1.0535582202e-02
interior,,8.1318682432e-01,4.0109890699e-01,8.1404276192e-02,nan,nan,-4.6571858227e-02,2.1689380519e-03,9.5158042386e-03,9.5559710264e-01,9.5559710264e-01,1.0058038752e-02
interior,,8.1868129969e-01,4.0109890699e-01,7.6241604984e-02,nan,nan,-2.9271520674e-02,8.5682194913e-04,9.0875579044e-03,9.2735165358e-01,9.2735165358e-01,9.3017633917e-03
interior,,8.2417583466e-01,4.0109890699e-01,7.1203939617e-02,nan,nan,-5.5102214217e-02,3.0362540856e-03,8.7580960244e-03,9.0532350540e-01,9.0532350540e-01,9.5171595458e-03
interior,,8.2967031002e-01,4.0109890699e-01,6.6327124834e-02,nan,nan,-5.3359031677e-02,2.8471862897e-03,8.2878591493e-03,8.7340456247e-01,8.7340456247e-01,8.9996557217e-03
interior,,8.3516484499e-01,4.0109890699e-01,6.1618298292e-02,nan,nan,-5.4492972791e-02,2.9694840778e-03,7.8473789617e-03,8.4295976162e-01,8.4295976162e-01,8.5897499812e-03
interior,,8.4065932035e-01,4.0109890699e-01,5.7074353099e-02,nan,nan,-5.5606860667e-02,3.0921229627e-03,7.4259005487e-03,8.1329530478e-01,8.1329530478e-01,8.1989312894e-03
interior,,8.4615385532e-01,4.0109890699e-01,5.2695661783e-02,nan,nan,-5.7758666575e-02,3.3360635862e-03,6.9957789965e-03,7.8244179487e-01,7.8244179487e-01,7.8297948930e-03
interior,,8.5164833069e-01,4.0109890699e-01,4.8491619527e-02,nan,nan,-5.6930571795e-02,3.2410901040e-03,6.5567335114e-03,7.5029122829e-01,7.5029122829e-01,7.3670060374e-03
interior,,8.5714286566e-01,4.0109890699e-01,4.4458929449e-02,nan,nan,-6.4468309283e-02,4.1561629623e-03,6.1384909786e-03,7.1899068356e-01,7.1899068356e-01,7.1775317192e-03
interior,,8.6263734102e-01,4.0109890699e-01,4.0603332222e-02,nan,nan,-6.3540108502e-02,4.0373452939e-03,5.7117072865e-03,6.8630766869e-01,6.8630766869e-01,6.7210436100e-03
interior,,8.6813187599e-01,4.0109890699e-01,3.6926787347e-02,nan,nan,-6.8758316338e-02,4.7277058475e-03,5.2886032499e-03,6.5308868885e-01,6.5308868885e-01,6.4705297118e-03
interior,,8.7362635136e-01,4.0109890699e-01,3.3435720950e-02,nan,nan,-6.3718527555e-02,4.0600509383e-03,4.8697693273e-03,6.1931318045e-01,6.1931318045e-01,5.8847820619e-03
interior,,8.7912088633e-01,4.0109890699e-01,3.0126897618e-02,nan,nan,-7.2307594121e-02,5.2283881232e-03,4.4658393599e-03,5.8579879999e-01,5.8579879999e-01,5.7729363907e-03
interior,,8.8461536169e-01,4.0109890699e-01,2.7004515752e-02,nan,nan,-6.8926095963e-02,4.7508068383e-03,4.0719443932e-03,5.5211389065e-01,5.5211389065e-01,5.2596461028e-03
interior,,8.9010989666e-01,4.0109890699e-01,2.4064071476e-02,nan,nan,-9.1806128621e-02,8.4283649921e-03,3.6921005230e-03,5.1856535673e-01,5.1856535673e-01,5.7991917711e-03
