point_type,boundary_label,x,y,phi,target,boundary_error,pde_residual,pde_loss,energy_density,grad_norm,tau_eq,total_point_loss
interior,,2.9120880365e-01,5.1098901033e-01,7.0594077947e-01,nan,nan,-1.3111359068e-02,1.7190773661e-04,1.8807277740e-01,9.9927588047e-01,9.9927588047e-01,1.7190773661e-04
interior,,2.9670330882e-01,5.1098901033e-01,7.0045125400e-01,nan,nan,-2.7680001884e-02,7.6618250431e-04,1.8793699200e-01,9.9884458585e-01,9.9884458585e-01,7.6618250431e-04
interior,,3.0219781399e-01,5.1098901033e-01,6.9496493886e-01,nan,nan,-3.2455441712e-02,1.0533556967e-03,1.8772117898e-01,9.9815890791e-01,9.9815890791e-01,1.0533556967e-03
interior,,3.0769231915e-01,5.1098901033e-01,6.8948236646e-01,nan,nan,-2.7945666613e-02,7.8096028245e-04,1.8752274219e-01,9.9752822932e-01,9.9752822932e-01,7.8096028245e-04
interior,,3.1318682432e-01,5.1098901033e-01,6.8400261422e-01,nan,nan,-1.9501153332e-02,3.8029498127e-04,1.8740435588e-01,9.9715187477e-01,9.9715187477e-01,3.8029498127e-04
interior,,3.1868132949e-01,5.1098901033e-01,6.7852415026e-01,nan,nan,-1.3593992951e-02,1.8479664436e-04,1.8736956502e-01,9.9704125977e-01,9.9704125977e-01,1.8479664436e-04
interior,,3.2417583466e-01,5.1098901033e-01,6.7304607581e-01,nan,nan,-1.6638872596e-02,2.7685208125e-04,1.8733997456e-01,9.9694717422e-01,9.9694717422e-01,2.7685208125e-04
interior,,3.2967033982e-01,5.1098901033e-01,6.6756934299e-01,nan,nan,-2.4384425571e-02,5.9460021045e-04,1.8720312229e-01,9.9651198218e-01,9.9651198218e-01,5.9460021045e-04
interior,,3.3516484499e-01,5.1098901033e-01,6.6209589199e-01,nan,nan,-1.8694464118e-02,3.4948298866e-04,1.8698895240e-01,9.9583072775e-01,9.9583072775e-01,3.4948298866e-04
interior,,3.4065935016e-01,5.1098901033e-01,6.5662536870e-01,nan,nan,3.1831119199e-03,1.0132201495e-05,1.8690397383e-01,9.9556035408e-01,9.9556035408e-01,1.0132201495e-05
interior,,3.4615385532e-01,5.1098901033e-01,6.5115439025e-01,nan,nan,1.2035227969e-02,1.4484671227e-04,1.8702523043e-01,9.9594614122e-01,9.9594614122e-01,1.4484671227e-04
interior,,3.5164836049e-01,5.1098901033e-01,6.4568110596e-01,nan,nan,-1.1021126269e-02,1.2146522424e-04,1.8711231584e-01,9.9622316388e-01,9.9622316388e-01,1.2146522424e-04
interior,,3.5714286566e-01,5.1098901033e-01,6.4020859851e-01,nan,nan,-4.0764434350e-02,1.6617391079e-03,1.8691900370e-01,9.9560817684e-01,9.9560817684e-01,1.6617391079e-03
interior,,3.6263737082e-01,5.1098901033e-01,6.3474154497e-01,nan,nan,-4.2548679640e-02,1.8103901391e-03,1.8653004811e-01,9.9437020818e-01,9.9437020818e-01,1.8103901391e-03
interior,,3.6813187599e-01,5.1098901033e-01,6.2928087649e-01,nan,nan,-1.5655141308e-02,2.4508344936e-04,1.8623494365e-01,9.9343043258e-01,9.9343043258e-01,2.4508344936e-04
interior,,3.7362638116e-01,5.1098901033e-01,6.2382320249e-01,nan,nan,1.1978288129e-02,1.4347938651e-04,1.8619143851e-01,9.9329185040e-01,9.9329185040e-01,1.4347938651e-04
interior,,3.7912088633e-01,5.1098901033e-01,6.1836470245e-01,nan,nan,1.5395977244e-02,2.3703611529e-04,1.8629383408e-01,9.9361800788e-01,9.9361800788e-01,2.3703611529e-04
interior,,3.8461539149e-01,5.1098901033e-01,6.1290489829e-01,nan,nan,-6.9116236536e-03,4.7770541529e-05,1.8630109077e-01,9.9364112036e-01,9.9364112036e-01,4.7770541529e-05
interior,,3.9010989666e-01,5.1098901033e-01,6.0744706345e-01,nan,nan,-3.4280834111e-02,1.1751755874e-03,1.8606094663e-01,9.9287612061e-01,9.9287612061e-01,1.1751755874e-03
interior,,3.9560440183e-01,5.1098901033e-01,6.0199519179e-01,nan,nan,-4.1046284852e-02,1.6847975002e-03,1.8565309993e-01,9.9157621045e-01,9.9157621045e-01,1.6847975002e-03
interior,,4.0109890699e-01,5.1098901033e-01,5.9655009015e-01,nan,nan,-1.8470064913e-02,3.4114329787e-04,1.8533477586e-01,9.9056103541e-01,9.9056103541e-01,3.4114329787e-04
interior,,4.0659341216e-01,5.1098901033e-01,5.9110815726e-01,nan,nan,1.5010016437e-02,2.2530059345e-04,1.8530598444e-01,9.9046919015e-01,9.9046919015e-01,2.2530059345e-04
interior,,4.1208791733e-01,5.1098901033e-01,5.8566444744e-01,nan,nan,3.1258051449e-02,9.7706578038e-04,1.8550460016e-01,9.9110269135e-01,9.9110269135e-01,9.7706578038e-04
interior,,4.1758242249e-01,5.1098901033e-01,5.8021696396e-01,nan,nan,2.7549317739e-02,7.5896490789e-04,1.8570305912e-01,9.9173548900e-01,9.9173548900e-01,7.5896490789e-04
interior,,4.2307692766e-01,5.1098901033e-01,5.7476667896e-01,nan,nan,2.9631666621e-02,8.7803566672e-04,1.8583950573e-01,9.9217043895e-01,9.9217043895e-01,8.7803566672e-04
interior,,4.2857143283e-01,5.1098901033e-01,5.6931338779e-01,nan,nan,4.6476904581e-02,2.1601026594e-03,1.8607549800e-01,9.9292248366e-01,9.9292248366e-01,2.1601026594e-03
interior,,4.3406593800e-01,5.1098901033e-01,5.6385452269e-01,nan,nan,5.4386146740e-02,2.9578529573e-03,1.8646086699e-01,9.9414993733e-01,9.9414993733e-01,2.9578529573e-03
interior,,4.3956044316e-01,5.1098901033e-01,5.5838887679e-01,nan,nan,4.0404160178e-02,1.6324961597e-03,1.8681420712e-01,9.9527470612e-01,9.9527470612e-01,1.6324961597e-03
interior,,4.4505494833e-01,5.1098901033e-01,5.5291851766e-01,nan,nan,1.9164321665e-02,3.6727122489e-04,1.8699223837e-01,9.9584118189e-01,9.9584118189e-01,3.6727122489e-04
interior,,4.5054945350e-01,5.1098901033e-01,5.4744645345e-01,nan,nan,2.6922043069e-03,7.2479640300e-06,1.8702124238e-01,9.9593345414e-01,9.9593345414e-01,7.2479640300e-06
interior,,4.5604395866e-01,5.1098901033e-01,5.4197474611e-01,nan,nan,-1.0798367235e-02,1.1660473494e-04,1.8695559454e-01,9.9572459848e-01,9.9572459848e-01,1.1660473494e-04
interior,,4.6153846383e-01,5.1098901033e-01,5.3650492833e-01,nan,nan,-2.1195954709e-02,4.4926849603e-04,1.8680642924e-01,9.9524995408e-01,9.9524995408e-01,4.4926849603e-04
interior,,4.6703296900e-01,5.1098901033e-01,5.3103822989e-01,nan,nan,-2.3514760642e-02,5.5294396807e-04,1.8660936590e-01,9.9462272376e-01,9.9462272376e-01,5.5294396807e-04
interior,,4.7252747416e-01,5.1098901033e-01,5.2557483363e-01,nan,nan,-1.7767080084e-02,3.1566913471e-04,1.8644223803e-01,9.9409061902e-01,9.9409061902e-01,3.1566913471e-04
interior,,4.7802197933e-01,5.1098901033e-01,5.2011363608e-01,nan,nan,-1.0833556288e-02,1.1736594186e-04,1.8636261671e-01,9.9383706889e-01,9.9383706889e-01,1.1736594186e-04
interior,,4.8351648450e-01,5.1098901033e-01,5.1465306634e-01,nan,nan,-9.9923300558e-03,9.9846659945e-05,1.8636404124e-01,9.9384160552e-01,9.9384160552e-01,9.9846659945e-05
interior,,4.8901098967e-01,5.1098901033e-01,5.0919216555e-01,nan,nan,-1.7988071253e-02,3.2357070742e-04,1.8638833582e-01,9.9391897367e-01,9.9391897367e-01,3.2357070742e-04
interior,,4.9450549483e-01,5.1098901033e-01,5.0373117719e-01,nan,nan,-3.2686274878e-02,1.0683925654e-03,1.8636255893e-01,9.9383688490e-01,9.9383688490e-01,1.0683925654e-03
interior,,5.0000000000e-01,5.1098901033e-01,4.9827149124e-01,nan,nan,-4.8311208923e-02,2.3339729076e-03,1.8623411038e-01,9.9342777836e-01,9.9342777836e-01,2.3339729076e-03
interior,,5.0549453497e-01,5.1098901033e-01,4.9281497828e-01,nan,nan,-5.6895163992e-02,3.2370596857e-03,1.8600211117e-01,9.9268865000e-01,9.9268865000e-01,3.2370596857e-03
interior,,5.1098901033e-01,5.1098901033e-01,4.8736305079e-01,nan,nan,-5.2237461958e-02,2.7287524318e-03,1.8573302671e-01,9.9183102470e-01,9.9183102470e-01,2.7287524318e-03
interior,,5.1648354530e-01,5.1098901033e-01,4.8191534689e-01,nan,nan,-3.5686636953e-02,1.2735360570e-03,1.8552949528e-01,9.9118208200e-01,9.9118208200e-01,1.2735360570e-03
interior,,5.2197802067e-01,5.1098901033e-01,4.7647015604e-01,nan,nan,-1.6459380036e-02,2.7091119116e-04,1.8545717697e-01,9.9095144972e-01,9.9095144972e-01,2.7091119116e-04
interior,,5.2747255564e-01,5.1098901033e-01,4.7102509535e-01,nan,nan,-3.3883977879e-03,1.1481239569e-05,1.8549869205e-01,9.9108384990e-01,9.9108384990e-01,1.1481239569e-05
interior,,5.3296703100e-01,5.1098901033e-01,4.6557886992e-01,nan,nan,1.7489565125e-03,3.0588488826e-06,1.8558440917e-01,9.9135719133e-01,9.9135719133e-01,3.0588488826e-06
interior,,5.3846156597e-01,5.1098901033e-01,4.6013117801e-01,nan,nan,1.0336903912e-03,1.0685158250e-06,1.8565108933e-01,9.9156980001e-01,9.9156980001e-01,1.0685158250e-06
interior,,5.4395604134e-01,5.1098901033e-01,4.5468282907e-01,nan,nan,-3.8388833366e-03,1.4737025272e-05,1.8566228517e-01,9.9160549553e-01,9.9160549553e-01,1.4737025272e-05
interior,,5.4945057631e-01,5.1098901033e-01,4.4923479278e-01,nan,nan,-8.9687601100e-03,8.0438657911e-05,1.8561083283e-01,9.9144144553e-01,9.9144144553e-01,8.0438657911e-05
interior,,5.5494505167e-01,5.1098901033e-01,4.4378804303e-01,nan,nan,-8.0661397834e-03,6.5062611006e-05,1.8553171501e-01,9.9118916056e-01,9.9118916056e-01,6.5062611006e-05
interior,,5.6043958664e-01,5.1098901033e-01,4.3834240288e-01,nan,nan,1.3964991013e-03,1.9502097399e-06,1.8548809982e-01,9.9105006991e-01,9.9105006991e-01,1.9502097399e-06
interior,,5.6593406200e-01,5.1098901033e-01,4.3289689452e-01,nan,nan,1.5880667708e-02,2.5219560684e-04,1.8552825267e-01,9.9117811939e-01,9.9117811939e-01,2.5219560684e-04
interior,,5.7142859697e-01,5.1098901033e-01,4.2744981318e-01,nan,nan,2.8336409698e-02,8.0295211455e-04,1.8565729895e-01,9.9158959814e-01,9.9158959814e-01,8.0295211455e-04
interior,,5.7692307234e-01,5.1098901033e-01,4.2200004819e-01,nan,nan,3.1915860001e-02,1.0186221196e-03,1.8583021805e-01,9.9214083571e-01,9.9214083571e-01,1.0186221196e-03
interior,,5.8241760731e-01,5.1098901033e-01,4.1654733016e-01,nan,nan,2.5276002567e-02,6.3887630579e-04,1.8597659687e-01,9.9260734691e-01,9.9260734691e-01,6.3887630579e-04
interior,,5.8791208267e-01,5.1098901033e-01,4.1109272089e-01,nan,nan,1.3009778957e-02,1.6925434851e-04,1.8604858916e-01,9.9283674680e-01,9.9283674680e-01,1.6925434851e-04
interior,,5.9340661764e-01,5.1098901033e-01,4.0563752059e-01,nan,nan,1.4330422572e-03,2.0536101110e-06,1.8603931459e-01,9.9280719532e-01,9.9280719532e-01,2.0536101110e-06
interior,,5.9890109301e-01,5.1098901033e-01,4.0018308740e-01,nan,nan,-3.6859000512e-03,1.3585859187e-05,1.8597449779e-01,9.9260065789e-01,9.9260065789e-01,1.3585859187e-05
interior,,6.0439562798e-01,5.1098901033e-01,3.9472986737e-01,nan,nan,5.3564962569e-04,2.8692052151e-07,1.8590341877e-01,9.9237414112e-01,9.9237414112e-01,2.8692052151e-07
interior,,6.0989010334e-01,5.1098901033e-01,3.8927763619e-01,nan,nan,1.0850926241e-02,1.1774260028e-04,1.8587415208e-01,9.9228086562e-01,9.9228086562e-01,1.1774260028e-04
interior,,6.1538463831e-01,5.1098901033e-01,3.8382538958e-01,nan,nan,1.9001587245e-02,3.6106031781e-04,1.8589521359e-01,9.9234799095e-01,9.9234799095e-01,3.6106031781e-04
interior,,6.2087911367e-01,5.1098901033e-01,3.7837266576e-01,nan,nan,1.8336997300e-02,3.3624546998e-04,1.8592609941e-01,9.9244642331e-01,9.9244642331e-01,3.3624546998e-04
interior,,6.2637364864e-01,5.1098901033e-01,3.7291963282e-01,nan,nan,9.4168248304e-03,8.8676589887e-05,1.8591785165e-01,9.9242013836e-01,9.9242013836e-01,8.8676589887e-05
interior,,6.3186812401e-01,5.1098901033e-01,3.6746726139e-01,nan,nan,-1.9283888436e-03,3.7186835321e-06,1.8585904576e-01,9.9223271871e-01,9.9223271871e-01,3.7186835321e-06
interior,,6.3736265898e-01,5.1098901033e-01,3.6201615794e-01,nan,nan,-1.0455786692e-02,1.0932347534e-04,1.8577019395e-01,9.9194950625e-01,9.9194950625e-01,1.0932347534e-04
interior,,6.4285713434e-01,5.1098901033e-01,3.5656679286e-01,nan,nan,-1.2940656174e-02,1.6746058222e-04,1.8566910402e-01,9.9162723566e-01,9.9162723566e-01,1.6746058222e-04
interior,,6.4835166931e-01,5.1098901033e-01,3.5111915711e-01,nan,nan,-7.1690540140e-03,5.1395335455e-05,1.8556903238e-01,9.9130815943e-01,9.9130815943e-01,5.1395335455e-05
interior,,6.5384614468e-01,5.1098901033e-01,3.4567311512e-01,nan,nan,6.0665234687e-03,3.6802706996e-05,1.8550112769e-01,9.9109161738e-01,9.9109161738e-01,3.6802706996e-05
interior,,6.5934067965e-01,5.1098901033e-01,3.4022755292e-01,nan,nan,2.2048375501e-02,4.8613086223e-04,1.8551659618e-01,9.9114094711e-01,9.9114094711e-01,4.8613086223e-04
interior,,6.6483515501e-01,5.1098901033e-01,3.3478073844e-01,nan,nan,3.2310602245e-02,1.0439750174e-03,1.8565194017e-01,9.9157251275e-01,9.9157251275e-01,1.0439750174e-03
interior,,6.7032968998e-01,5.1098901033e-01,3.2933074354e-01,nan,nan,2.5134183892e-02,6.3172719993e-04,1.8585288177e-01,9.9221307249e-01,9.9221307249e-01,6.3172719993e-04
interior,,6.7582416534e-01,5.1098901033e-01,3.2387784207e-01,nan,nan,2.8182258896e-04,7.9423971647e-08,1.8596404011e-01,9.9256733266e-01,9.9256733266e-01,7.9423971647e-08
interior,,6.8131870031e-01,5.1098901033e-01,3.1842434317e-01,nan,nan,-1.6048809865e-02,2.5756429809e-04,1.8592700663e-01,9.9244931452e-01,9.9244931452e-01,2.5756429809e-04
interior,,6.8681317568e-01,5.1098901033e-01,3.1297146091e-01,nan,nan,2.4755549417e-04,6.1283722692e-08,1.8595081675e-01,9.9252519332e-01,9.9252519332e-01,6.1283722692e-08
interior,,6.9230771065e-01,5.1098901033e-01,3.0751578558e-01,nan,nan,2.6190615152e-02,6.8594832204e-04,1.8624845405e-01,9.9347346691e-01,9.9347346691e-01,6.8594832204e-04
interior,,6.9780218601e-01,5.1098901033e-01,3.0205351948e-01,nan,nan,2.0861197494e-02,4.3518956089e-04,1.8665193629e-01,9.9475823732e-01,9.9475823732e-01,4.3518956089e-04
interior,,7.0329672098e-01,5.1098901033e-01,2.9658566518e-01,nan,nan,-3.2404287085e-03,1.0500378215e-05,1.8685163908e-01,9.9539382391e-01,9.9539382391e-01,1.0500378215e-05
interior,,7.0879119635e-01,5.1098901033e-01,2.9111599353e-01,nan,nan,-6.9566510615e-03,4.8394993991e-05,1.8690908656e-01,9.9557662213e-01,9.9557662213e-01,4.8394993991e-05
interior,,7.1428573132e-01,5.1098901033e-01,2.8564481595e-01,nan,nan,-3.1208559700e-03,9.7397419856e-06,1.8702652968e-01,9.9595027447e-01,9.9595027447e-01,9.7397419856e-06
interior,,7.1978020668e-01,5.1098901033e-01,2.8017194952e-01,nan,nan,-1.6650612953e-02,2.7724291171e-04,1.8706554799e-01,9.9607439800e-01,9.9607439800e-01,2.7724291171e-04
interior,,7.2527474165e-01,5.1098901033e-01,2.7470007379e-01,nan,nan,-1.4052592397e-02,1.9747535306e-04,1.8693093518e-01,9.9564614016e-01,9.9564614016e-01,1.9747535306e-04
interior,,7.3076921701e-01,5.1098901033e-01,2.6922996294e-01,nan,nan,1.4605361769e-02,2.1331659239e-04,1.8692456885e-01,9.9562588399e-01,9.9562588399e-01,2.1331659239e-04
interior,,7.3626375198e-01,5.1098901033e-01,2.6375815453e-01,nan,nan,9.5484128896e-03,9.1172188711e-05,1.8706551600e-01,9.9607429626e-01,9.9607429626e-01,9.1172188711e-05
interior,,7.4175822735e-01,5.1098901033e-01,2.5828560778e-01,nan,nan,-2.3676055521e-02,5.6055560503e-04,1.8697108107e-01,9.9577387017e-01,9.9577387017e-01,5.6055560503e-04
interior,,7.4725276232e-01,5.1098901033e-01,2.5281634772e-01,nan,nan,-1.5882973385e-02,2.5226884354e-04,1.8676088755e-01,9.9510501765e-01,9.9510501765e-01,2.5226884354e-04
interior,,7.5274723768e-01,5.1098901033e-01,2.4734852249e-01,nan,nan,1.2064045276e-02,1.4554118842e-04,1.8684438041e-01,9.9537072559e-01,9.9537072559e-01,1.4554118842e-04
interior,,7.5824177265e-01,5.1098901033e-01,2.4187740371e-01,nan,nan,8.7008037742e-03,7.5703986316e-05,1.8706403276e-01,9.9606957797e-01,9.9606957797e-01,7.5703986316e-05
interior,,7.6373624802e-01,5.1098901033e-01,2.3640362485e-01,nan,nan,2.0736285890e-03,4.2999355252e-06,1.8714718425e-01,9.9633407105e-01,9.9633407105e-01,4.2999355252e-06
interior,,7.6923078299e-01,5.1098901033e-01,2.3092864509e-01,nan,nan,1.6355430569e-02,2.6750010909e-04,1.8723552166e-01,9.9661502122e-01,9.9661502122e-01,2.6750010909e-04
interior,,7.7472525835e-01,5.1098901033e-01,2.2545101022e-01,nan,nan,2.7558506126e-02,7.5947125988e-04,1.8745351722e-01,9.9730816918e-01,9.9730816918e-01,7.5947125988e-04
interior,,7.8021979332e-01,5.1098901033e-01,2.1996919818e-01,nan,nan,2.3942409768e-02,5.7323898552e-04,1.8767980144e-01,9.9802741687e-01,9.9802741687e-01,5.7323898552e-04
interior,,7.8571426868e-01,5.1098901033e-01,2.1448425696e-01,nan,nan,1.7324229473e-02,3.0012892683e-04,1.8781519752e-01,9.9845765121e-01,9.9845765121e-01,3.0012892683e-04
interior,,7.9120880365e-01,5.1098901033e-01,2.0899745774e-01,nan,nan,1.4240451079e-02,2.0279044693e-04,1.8789847748e-01,9.9872223535e-01,9.9872223535e-01,2.0279044693e-04
interior,,7.9670327902e-01,5.1098901033e-01,2.0350929190e-01,nan,nan,7.0247256855e-03,4.9346770957e-05,1.8797811815e-01,9.9897522451e-01,9.9897522451e-01,4.9346770957e-05
interior,,8.0219781399e-01,5.1098901033e-01,1.9802018627e-01,nan,nan,-1.3740099745e-02,1.8879034099e-04,1.8797537249e-01,9.9896650307e-01,9.9896650307e-01,1.8879034099e-04
interior,,8.0769228935e-01,5.1098901033e-01,1.9253286115e-01,nan,nan,-3.3753590543e-02,1.1393048746e-03,1.8777454466e-01,9.9832848251e-01,9.9832848251e-01,1.1393048746e-03
interior,,8.1318682432e-01,5.1098901033e-01,1.8705004435e-01,nan,nan,-2.2154562548e-02,4.9082464168e-04,1.8749859672e-01,9.9745147575e-01,9.9745147575e-01,4.9082464168e-04
interior,,8.1868129969e-01,5.1098901033e-01,1.8157048644e-01,nan,nan,1.5955453930e-02,2.5457651012e-04,1.8744935276e-01,9.9729492993e-01,9.9729492993e-01,2.5457651012e-04
interior,,8.2417583466e-01,5.1098901033e-01,1.7608913559e-01,nan,nan,3.6068960311e-02,1.3009698979e-03,1.8766711852e-01,9.9798711088e-01,9.9798711088e-01,1.3009698979e-03
interior,,8.2967031002e-01,5.1098901033e-01,1.7060377723e-01,nan,nan,1.9951371118e-02,3.9805720950e-04,1.8786106379e-01,9.9860337471e-01,9.9860337471e-01,3.9805720950e-04
interior,,8.3516484499e-01,5.1098901033e-01,1.6511672892e-01,nan,nan,-2.3894438461e-03,5.7094418934e-06,1.8785579430e-01,9.9858663336e-01,9.9858663336e-01,5.7094418934e-06
interior,,8.4065932035e-01,5.1098901033e-01,1.5963057345e-01,nan,nan,-5.4891418710e-03,3.0130678480e-05,1.8780647115e-01,9.9842992509e-01,9.9842992509e-01,3.0130678480e-05
interior,,8.4615385532e-01,5.1098901033e-01,1.5414422752e-01,nan,nan,-2.4761128036e-03,6.1311346163e-06,1.8787802378e-01,9.9865725627e-01,9.9865725627e-01,6.1311346163e-06
interior,,8.5164833069e-01,5.1098901033e-01,1.4865611044e-01,nan,nan,-1.0414175404e-02,1.0845504935e-04,1.8798818971e-01,9.9900721586e-01,9.9900721586e-01,1.0845504935e-04
interior,,8.5714286566e-01,5.1098901033e-01,1.4316665250e-01,nan,nan,-1.6903234943e-02,2.8571935154e-04,1.8802259709e-01,9.9911650380e-01,9.9911650380e-01,2.8571935154e-04
interior,,8.6263734102e-01,5.1098901033e-01,1.3767659755e-01,nan,nan,-2.2162275215e-03,4.9116644272e-06,1.8810273191e-01,9.9937101232e-01,9.9937101232e-01,4.9116644272e-06
interior,,8.6813187599e-01,5.1098901033e-01,1.3218303557e-01,nan,nan,2.2159143333e-02,4.9102763327e-04,1.8843832017e-01,1.0004364902e+00,1.0004364902e+00,4.9102763327e-04
interior,,8.7362635136e-01,5.1098901033e-01,1.2668171741e-01,nan,nan,2.1330837056e-02,4.5500460951e-04,1.8895364112e-01,1.0020715083e+00,1.0020715083e+00,4.5500460951e-04
interior,,8.7912088633e-01,5.1098901033e-01,1.2117222140e-01,nan,nan,-4.6349138059e-03,2.1482425989e-05,1.8932116773e-01,1.0032367890e+00,1.0032367890e+00,2.1482425989e-05
interior,,8.8461536169e-01,5.1098901033e-01,1.1565852388e-01,nan,nan,-1.4231449995e-02,2.0253416896e-04,1.8947014904e-01,1.0037089571e+00,1.0037089571e+00,2.0253416896e-04
interior,,8.9010989666e-01,5.1098901033e-01,1.1014240048e-01,nan,nan,-9.4440113176e-03,8.9189349767e-05,1.8961844088e-01,1.0041788302e+00,1.0041788302e+00,8.9189349767e-05
interior,,8.9560437202e-01,5.1098901033e-01,1.0462415853e-01,nan,nan,-3.2551974607e-02,1.0596310508e-03,1.8966453578e-01,1.0043248628e+00,1.0043248628e+00,1.0596310508e-03
interior,,9.0109890699e-01,5.1098901033e-01,9.9108051800e-02,nan,nan,-5.3596108402e-02,2.8725428358e-03,1.8936357796e-01,1.0033712115e+00,1.0033712115e+00,2.8725428358e-03
interior,,9.0659338236e-01,5.1098901033e-01,9.3598197942e-02,nan,nan,-2.2378207626e-02,5.0078417657e-04,1.8904904139e-01,1.0023740495e+00,1.0023740495e+00,5.0078417657e-04
interior,,9.1208791733e-01,5.1098901033e-01,8.8091023780e-02,nan,nan,-4.8432398434e-03,2.3456972180e-05,1.8903245825e-01,1.0023214630e+00,1.0023214630e+00,2.3456972180e-05
interior,,9.1758239269e-01,5.1098901033e-01,8.2584308255e-02,nan,nan,-4.1956715886e-02,1.7603660079e-03,1.8892354322e-01,1.0019760499e+00,1.0019760499e+00,1.7603660079e-03
interior,,9.2307692766e-01,5.1098901033e-01,7.7081742788e-02,nan,nan,-6.3698106572e-02,4.0574487809e-03,1.8858951616e-01,1.0009163454e+00,1.0009163454e+00,4.0574487809e-03
interior,,9.2857140303e-01,5.1098901033e-01,7.1584354791e-02,nan,nan,-4.7021578404e-02,2.2110288356e-03,1.8839168708e-01,1.0002884661e+00,1.0002884661e+00,2.2110288356e-03
interior,,9.3406593800e-01,5.1098901033e-01,6.6088643234e-02,nan,nan,-4.5145994516e-02,2.0381608209e-03,1.8833665512e-01,1.0001137681e+00,1.0001137681e+00,2.0381608209e-03
interior,,9.3956041336e-01,5.1098901033e-01,6.0594866491e-02,nan,nan,-2.4403040479e-02,5.9550838464e-04,1.8819053967e-01,9.9964985291e-01,9.9964985291e-01,5.9550838464e-04
interior,,9.4505494833e-01,5.1098901033e-01,5.5101339874e-02,nan,nan,4.7323953690e-02,2.2395565928e-03,1.8838760450e-01,1.0002755066e+00,1.0002755066e+00,2.2395565928e-03
interior,,9.5054942369e-01,5.1098901033e-01,4.9600712201e-02,nan,nan,6.7709492292e-02,4.5845753464e-03,1.8892877984e-01,1.0019926586e+00,1.0019926586e+00,4.5845753464e-03
interior,,9.5604395866e-01,5.1098901033e-01,4.4091547999e-02,nan,nan,4.2138271381e-02,1.7756339150e-03,1.8929617497e-01,1.0031575683e+00,1.0031575683e+00,1.7756339150e-03
interior,,9.6153843403e-01,5.1098901033e-01,3.8578916443e-02,nan,nan,1.8108130467e-02,3.2790438902e-04,1.8935043626e-01,1.0033295588e+00,1.0033295588e+00,3.2790438902e-04
interior,,9.6703296900e-01,5.1098901033e-01,3.3065841277e-02,nan,nan,3.5599062840e-02,1.2672932751e-03,1.8942992584e-01,1.0035814882e+00,1.0035814882e+00,1.2672932751e-03
interior,,9.7252744436e-01,5.1098901033e-01,2.7548384360e-02,nan,nan,3.2572896339e-02,1.0609935759e-03,1.8982676380e-01,1.0048387309e+00,1.0048387309e+00,1.0609935759e-03
interior,,9.7802197933e-01,5.1098901033e-01,2.2026003353e-02,nan,nan,-2.5756259266e-02,6.6338489138e-04,1.8987281438e-01,1.0049845753e+00,1.0049845753e+00,6.6338489138e-04
interior,,9.8351645470e-01,5.1098901033e-01,1.6506695364e-02,nan,nan,-7.7935995769e-02,6.0740194364e-03,1.8949380488e-01,1.0037839197e+00,1.0037839197e+00,6.0740194364e-03
interior,,9.8901098967e-01,5.1098901033e-01,1.1000049067e-02,nan,nan,-3.5045598990e-02,1.2281940086e-03,1.8856144297e-01,1.0008272574e+00,1.0008272574e+00,1.2281940086e-03
interior,,9.9450546503e-01,5.1098901033e-01,5.5024258591e-03,nan,nan,3.1490375437e-02,9.9164374518e-04,1.8852083934e-01,1.0006983980e+00,1.0006983980e+00,9.9164374518e-04
interior,,5.4945056327e-03,5.1648354530e-01,9.9442268507e-01,nan,nan,4.3839317059e-02,1.9218857202e-03,1.9309106733e-01,1.0151510638e+00,1.0151510638e+00,1.9218857202e-03
interior,,1.0989011265e-02,5.1648354530e-01,9.8884379965e-01,nan,nan,1.1838494437e-01,1.4014995053e-02,1.9345128114e-01,1.0162858401e+00,1.0162858401e+00,1.4014995053e-02
interior,,1.6483517364e-02,5.1648354530e-01,9.8325113365e-01,nan,nan,6.4042593858e-02,4.1014538280e-03,1.9435323372e-01,1.0191245083e+00,1.0191245083e+00,4.1014538280e-03
interior,,2.1978022531e-02,5.1648354530e-01,9.7765090160e-01,nan,nan,-9.0117184686e-02,8.1211069757e-03,1.9408542169e-01,1.0182820451e+00,1.0182820451e+00,8.1211069757e-03
interior,,2.7472527698e-02,5.1648354530e-01,9.7206015227e-01,nan,nan,1.4753219283e-02,2.1765747920e-04,1.9379426021e-01,1.0173657407e+00,1.0173657407e+00,2.1765747920e-04
interior,,3.2967034727e-02,5.1648354530e-01,9.6646979106e-01,nan,nan,1.0271215445e-03,1.0549786672e-06,1.9380049886e-01,1.0173853784e+00,1.0173853784e+00,1.0549786672e-06
interior,,3.8461539894e-02,5.1648354530e-01,9.6088055135e-01,nan,nan,1.1600250704e-02,1.3456581640e-04,1.9373592049e-01,1.0171820928e+00,1.0171820928e+00,1.3456581640e-04
interior,,4.3956045061e-02,5.1648354530e-01,9.5529069624e-01,nan,nan,1.9499161611e-02,3.8021730352e-04,1.9386219036e-01,1.0175795578e+00,1.0175795578e+00,3.8021730352e-04
interior,,4.9450550228e-02,5.1648354530e-01,9.4969903216e-01,nan,nan,-1.8948936628e-03,3.5906219934e-06,1.9388966412e-01,1.0176660279e+00,1.0176660279e+00,3.5906219934e-06
