# source=last_training_epoch
boundary_label,x,y,phi_pred,phi_target,abs_error
G1,0.00000000,0.19160444,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.75498164,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.47047088,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.59561980,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.31866372,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.93509662,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.58510882,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.50756365,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.37995711,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.30995786,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.74015373,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.75304013,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.65523118,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.03483671,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.03951043,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.78206587,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.35480791,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.27403590,1.00000000e+00,1.00000000e+00,0.00000000e+00
G1,0.00000000,0.34444711,1.00000000e+00,1.00000000e+00,0.00000000e+00
G2,1.00000000,0.01370172,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.76252013,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.37903935,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.07917277,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.45218837,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.30661857,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.36775157,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.83835113,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.97353387,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.81510800,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.60390496,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.82274592,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.04595283,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.38845780,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.38114831,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.66300124,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.79852092,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.11081356,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.26163808,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.83748317,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.75074571,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.34168753,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.30012926,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.40738624,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.95062453,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.68649828,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.59413284,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.18647827,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.19195910,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.40073314,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.94865298,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.84373921,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.56332952,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.87216818,0.00000000e+00,0.00000000e+00,0.00000000e+00
G2,1.00000000,0.35940549,0.00000000e+00,0.00000000e+00,0.00000000e+00
