epoch,total_loss,pde_loss,energy_loss,boundary_loss,validation_loss
3492,8.5994086424e+00,8.5994086424e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3493,8.5110695391e+00,8.5110695391e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3494,8.4552825606e+00,8.4552825606e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3495,8.2906544511e+00,8.2906544511e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3496,8.2497974965e+00,8.2497974965e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3497,8.2367792178e+00,8.2367792178e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3498,7.8061001710e+00,7.8061001710e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3499,7.8343641253e+00,7.8343641253e+00,0.0000000000e+00,0.0000000000e+00,8.9718237733e+00
3500,8.2429090462e+01,8.2429090462e+01,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3501,2.2190722947e+02,2.2190722947e+02,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3502,2.0759768618e+02,2.0759768618e+02,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3503,1.8423042974e+02,1.8423042974e+02,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3504,1.5949760048e+02,1.5949760048e+02,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3505,1.3041117188e+02,1.3041117188e+02,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3506,9.7631900402e+01,9.7631900402e+01,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3507,7.7735500245e+01,7.7735500245e+01,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3508,7.0029528928e+01,7.0029528928e+01,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3509,7.2046934784e+01,7.2046934784e+01,0.0000000000e+00,0.0000000000e+00,7.4748636373e+01
3510,7.1710497078e+01,7.1710497078e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3511,6.7456523276e+01,6.7456523276e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3512,6.1982997612e+01,6.1982997612e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3513,5.3464118231e+01,5.3464118231e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3514,4.5758893753e+01,4.5758893753e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3515,3.9369680439e+01,3.9369680439e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3516,3.6664525224e+01,3.6664525224e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3517,3.7964228027e+01,3.7964228027e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3518,3.7282626147e+01,3.7282626147e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3519,3.5357398175e+01,3.5357398175e+01,0.0000000000e+00,0.0000000000e+00,4.7853973420e+01
3520,2.9359173971e+01,2.9359173971e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3521,2.6910517577e+01,2.6910517577e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3522,2.4746466158e+01,2.4746466158e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3523,2.6360467091e+01,2.6360467091e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3524,2.5969270930e+01,2.5969270930e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3525,2.2095782027e+01,2.2095782027e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3526,3.8609752626e+01,3.8609752626e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3527,3.6124696672e+01,3.6124696672e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3528,3.1775381769e+01,3.1775381769e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3529,2.8589107514e+01,2.8589107514e+01,0.0000000000e+00,0.0000000000e+00,3.0131929477e+01
3530,2.5881890725e+01,2.5881890725e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3531,2.2564334526e+01,2.2564334526e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3532,2.0510837308e+01,2.0510837308e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3533,1.7699741126e+01,1.7699741126e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3534,1.6144590066e+01,1.6144590066e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3535,1.4662097962e+01,1.4662097962e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3536,1.3511521213e+01,1.3511521213e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3537,1.2527819507e+01,1.2527819507e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3538,1.1273948614e+01,1.1273948614e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3539,1.0532145526e+01,1.0532145526e+01,0.0000000000e+00,0.0000000000e+00,1.5926564167e+01
3540,1.1628510707e+01,1.1628510707e+01,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3541,9.0108805387e+00,9.0108805387e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3542,8.8643013473e+00,8.8643013473e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3543,7.6233849682e+00,7.6233849682e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3544,7.4181560525e+00,7.4181560525e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3545,7.1947340704e+00,7.1947340704e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3546,6.6702611189e+00,6.6702611189e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3547,5.7065110741e+00,5.7065110741e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3548,5.4569068855e+00,5.4569068855e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3549,5.0189327646e+00,5.0189327646e+00,0.0000000000e+00,0.0000000000e+00,9.2257933048e+00
3550,4.6337291118e+00,4.6337291118e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3551,7.6750642361e+00,7.6750642361e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3552,7.0784235212e+00,7.0784235212e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3553,6.3599655142e+00,6.3599655142e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3554,5.6169834213e+00,5.6169834213e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3555,4.8970300564e+00,4.8970300564e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3556,4.4850431814e+00,4.4850431814e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3557,4.2614846336e+00,4.2614846336e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3558,4.0102983557e+00,4.0102983557e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3559,3.7322465924e+00,3.7322465924e+00,0.0000000000e+00,0.0000000000e+00,4.5338335638e+00
3560,3.5285891927e+00,3.5285891927e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3561,3.2106742712e+00,3.2106742712e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3562,2.9712493216e+00,2.9712493216e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3563,2.8404800200e+00,2.8404800200e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3564,2.7456450295e+00,2.7456450295e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3565,2.6488519678e+00,2.6488519678e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3566,2.4104320370e+00,2.4104320370e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3567,2.3141249018e+00,2.3141249018e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3568,2.1193520760e+00,2.1193520760e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3569,2.0554263635e+00,2.0554263635e+00,0.0000000000e+00,0.0000000000e+00,3.0599389258e+00
3570,1.9693258611e+00,1.9693258611e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3571,1.8161414599e+00,1.8161414599e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3572,1.7408763436e+00,1.7408763436e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3573,1.6286424065e+00,1.6286424065e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3574,1.5075275680e+00,1.5075275680e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3575,1.4901899997e+00,1.4901899997e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3576,2.5324786373e+00,2.5324786373e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3577,2.4010195952e+00,2.4010195952e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3578,2.1010932839e+00,2.1010932839e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3579,1.9442598810e+00,1.9442598810e+00,0.0000000000e+00,0.0000000000e+00,1.8641649894e+00
3580,1.7158061463e+00,1.7158061463e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3581,1.5814377891e+00,1.5814377891e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3582,1.5251827704e+00,1.5251827704e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3583,1.4349101200e+00,1.4349101200e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3584,1.3257625194e+00,1.3257625194e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3585,1.2401778710e+00,1.2401778710e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3586,1.2227980553e+00,1.2227980553e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3587,1.1015274643e+00,1.1015274643e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3588,1.0948449484e+00,1.0948449484e+00,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3589,9.8211167162e-01,9.8211167162e-01,0.0000000000e+00,0.0000000000e+00,1.3586219103e+00
3590,9.2922887992e-01,9.2922887992e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3591,8.8983052144e-01,8.8983052144e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3592,8.3390261829e-01,8.3390261829e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3593,8.1042338246e-01,8.1042338246e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3594,7.3605432093e-01,7.3605432093e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3595,7.3562816481e-01,7.3562816481e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3596,7.1743566506e-01,7.1743566506e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3597,6.5868077863e-01,6.5868077863e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3598,6.3289865453e-01,6.3289865453e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3599,6.4237371168e-01,6.4237371168e-01,0.0000000000e+00,0.0000000000e+00,8.8309996438e-01
3600,5.8120779275e-01,5.8120779275e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3601,9.9769460074e-01,9.9769460074e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3602,9.2928885474e-01,9.2928885474e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3603,8.3171581526e-01,8.3171581526e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3604,7.5773222094e-01,7.5773222094e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3605,7.0422336528e-01,7.0422336528e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3606,6.8164739387e-01,6.8164739387e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3607,6.4494301574e-01,6.4494301574e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3608,6.5009066498e-01,6.5009066498e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3609,5.9048264815e-01,5.9048264815e-01,0.0000000000e+00,0.0000000000e+00,6.2946111807e-01
3610,5.6458629410e-01,5.6458629410e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3611,5.2395742750e-01,5.2395742750e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3612,5.2391109820e-01,5.2391109820e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3613,4.6685588694e-01,4.6685588694e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3614,4.5768273279e-01,4.5768273279e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3615,4.4164727946e-01,4.4164727946e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3616,4.2709336408e-01,4.2709336408e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3617,4.2318268100e-01,4.2318268100e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3618,4.0795236485e-01,4.0795236485e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3619,3.7763278641e-01,3.7763278641e-01,0.0000000000e+00,0.0000000000e+00,5.0122768999e-01
3620,3.7496926810e-01,3.7496926810e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3621,3.5485137559e-01,3.5485137559e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3622,3.4110836823e-01,3.4110836823e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3623,3.3326090776e-01,3.3326090776e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3624,3.0003731543e-01,3.0003731543e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3625,3.1141230124e-01,3.1141230124e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3626,5.4390249917e-01,5.4390249917e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3627,4.6494411022e-01,4.6494411022e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3628,4.3539326696e-01,4.3539326696e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3629,4.1860760148e-01,4.1860760148e-01,0.0000000000e+00,0.0000000000e+00,3.6080925125e-01
3630,3.9712967177e-01,3.9712967177e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3631,3.5918357837e-01,3.5918357837e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3632,3.3623442064e-01,3.3623442064e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3633,3.2165342403e-01,3.2165342403e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3634,3.1028584994e-01,3.1028584994e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3635,2.9371947363e-01,2.9371947363e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3636,2.8292472092e-01,2.8292472092e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3637,2.7377361434e-01,2.7377361434e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3638,2.7005357602e-01,2.7005357602e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3639,2.5058486814e-01,2.5058486814e-01,0.0000000000e+00,0.0000000000e+00,3.1550309569e-01
3640,2.5214541497e-01,2.5214541497e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3641,2.3874927798e-01,2.3874927798e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3642,2.3853375828e-01,2.3853375828e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3643,2.2827036431e-01,2.2827036431e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3644,2.2300483627e-01,2.2300483627e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3645,2.0608169938e-01,2.0608169938e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3646,2.0685139708e-01,2.0685139708e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3647,2.0375522247e-01,2.0375522247e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3648,2.0148132050e-01,2.0148132050e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3649,2.0192941600e-01,2.0192941600e-01,0.0000000000e+00,0.0000000000e+00,2.3353292374e-01
3650,1.8929702266e-01,1.8929702266e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3651,3.1389990743e-01,3.1389990743e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3652,2.9296282558e-01,2.9296282558e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3653,2.8582610154e-01,2.8582610154e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3654,2.4306671969e-01,2.4306671969e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3655,2.4881944696e-01,2.4881944696e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3656,2.4291712876e-01,2.4291712876e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3657,2.3154669598e-01,2.3154669598e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3658,2.1663732649e-01,2.1663732649e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3659,2.1198703500e-01,2.1198703500e-01,0.0000000000e+00,0.0000000000e+00,1.8283082496e-01
3660,1.8983355582e-01,1.8983355582e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3661,1.9351063682e-01,1.9351063682e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3662,1.8741781542e-01,1.8741781542e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3663,1.9177189012e-01,1.9177189012e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3664,1.7388297504e-01,1.7388297504e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3665,1.8253066183e-01,1.8253066183e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3666,1.6111954698e-01,1.6111954698e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3667,1.6747036156e-01,1.6747036156e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3668,1.5223472576e-01,1.5223472576e-01,0.0000000000e+00,1.5328016634e-14,1.7141928617e-01
3669,1.5910396003e-01,1.5910396003e-01,0.0000000000e+00,0.0000000000e+00,1.7141928617e-01
3670,1.5325851139e-01,1.5325851139e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3671,1.4981196023e-01,1.4981196023e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3672,1.4610954761e-01,1.4610954761e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3673,1.4300723988e-01,1.4300723988e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3674,1.4599833876e-01,1.4599833876e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3675,1.3285429357e-01,1.3285429357e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3676,2.0930417255e-01,2.0930417255e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3677,1.8717373389e-01,1.8717373389e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3678,1.7464553535e-01,1.7464553535e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3679,1.6326787288e-01,1.6326787288e-01,0.0000000000e+00,0.0000000000e+00,1.5515028989e-01
3680,1.5807510877e-01,1.5807510877e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3681,1.5202595589e-01,1.5202595589e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3682,1.4800672276e-01,1.4800672276e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3683,1.4315956092e-01,1.4315956092e-01,0.0000000000e+00,3.4365095270e-14,1.3397879557e-01
3684,1.4067474361e-01,1.4067474361e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3685,1.3067503931e-01,1.3067503931e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3686,1.2609959289e-01,1.2609959289e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3687,1.2393133178e-01,1.2393133178e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3688,1.2029036418e-01,1.2029036418e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3689,1.1194702862e-01,1.1194702862e-01,0.0000000000e+00,0.0000000000e+00,1.3397879557e-01
3690,1.1608965191e-01,1.1608965191e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3691,1.1211693891e-01,1.1211693891e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3692,1.1422284642e-01,1.1422284642e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3693,1.1096272925e-01,1.1096272925e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3694,1.0964159722e-01,1.0964159722e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3695,1.0744913040e-01,1.0744913040e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3696,1.0207976560e-01,1.0207976560e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3697,1.0436994050e-01,1.0436994050e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3698,1.0044016006e-01,1.0044016006e-01,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3699,9.9142332804e-02,9.9142332804e-02,0.0000000000e+00,0.0000000000e+00,1.1541190417e-01
3700,9.7954871587e-02,9.7954871587e-02,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3701,1.6310268700e-01,1.6310268700e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3702,1.5498424934e-01,1.5498424934e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3703,1.3282591667e-01,1.3282591667e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3704,1.2552471309e-01,1.2552471309e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3705,1.2159036823e-01,1.2159036823e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3706,1.1372660027e-01,1.1372660027e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3707,1.1122183261e-01,1.1122183261e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3708,1.0662339996e-01,1.0662339996e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3709,1.0246962495e-01,1.0246962495e-01,0.0000000000e+00,0.0000000000e+00,9.6705027917e-02
3710,1.0412477471e-01,1.0412477471e-01,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3711,1.0419548263e-01,1.0419548263e-01,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3712,9.7376063629e-02,9.7376063629e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3713,9.6437531421e-02,9.6437531421e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3714,9.1432346659e-02,9.1432346659e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3715,8.9291236978e-02,8.9291236978e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3716,8.6409188871e-02,8.6409188871e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3717,9.0320326559e-02,9.0320326559e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3718,8.6397386192e-02,8.6397386192e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3719,8.5702017022e-02,8.5702017022e-02,0.0000000000e+00,0.0000000000e+00,9.9077574577e-02
3720,8.0205969150e-02,8.0205969150e-02,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3721,7.8506637893e-02,7.8506637893e-02,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3722,7.5832627311e-02,7.5832627311e-02,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3723,7.5822821193e-02,7.5822821193e-02,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3724,7.6986701928e-02,7.6986701928e-02,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3725,7.5067778629e-02,7.5067778629e-02,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3726,1.2603180880e-01,1.2603180880e-01,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3727,1.1569378195e-01,1.1569378195e-01,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3728,1.0178234040e-01,1.0178234040e-01,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3729,1.1843582219e-01,1.1843582219e-01,0.0000000000e+00,0.0000000000e+00,8.3052008402e-02
3730,1.0286710634e-01,1.0286710634e-01,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3731,9.8955089200e-02,9.8955089200e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3732,9.3941169401e-02,9.3941169401e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3733,8.7370411589e-02,8.7370411589e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3734,8.3659843243e-02,8.3659843243e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3735,8.3132156200e-02,8.3132156200e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3736,8.1099418333e-02,8.1099418333e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3737,7.5957701590e-02,7.5957701590e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3738,7.6820174918e-02,7.6820174918e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3739,7.3677581437e-02,7.3677581437e-02,0.0000000000e+00,0.0000000000e+00,8.8453734192e-02
3740,7.1061750985e-02,7.1061750985e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3741,6.8495847671e-02,6.8495847671e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3742,7.0128462494e-02,7.0128462494e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3743,7.2028817436e-02,7.2028817436e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3744,6.7418287685e-02,6.7418287685e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3745,6.3864958509e-02,6.3864958509e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3746,6.3178161802e-02,6.3178161802e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3747,6.6587318782e-02,6.6587318782e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3748,6.2132229873e-02,6.2132229873e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3749,5.9148864079e-02,5.9148864079e-02,0.0000000000e+00,0.0000000000e+00,6.9492720018e-02
3750,5.9373172572e-02,5.9373172572e-02,0.0000000000e+00,0.0000000000e+00,6.1820542825e-02
3751,1.0773583355e-01,1.0773583355e-01,0.0000000000e+00,0.0000000000e+00,6.1820542825e-02
3752,9.3014670339e-02,9.3014670339e-02,0.0000000000e+00,0.0000000000e+00,6.1820542825e-02
3753,8.9982272386e-02,8.9982272386e-02,0.0000000000e+00,0.0000000000e+00,6.1820542825e-02
3754,8.6705301129e-02,8.6705301129e-02,0.0000000000e+00,0.0000000000e+00,6.1820542825e-02
